Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
21.1,32.4,0.0,526.0,0.005018199,0
21.2,32.345,0.0,524.5,0.005040714,0
21.13333333,32.32666667,0.0,522.3333333,0.005017092,0
21.1,32.29,0.0,521.5,0.005001025,0
21.15,32.29,0.0,521.5,0.005016528,0
21.15,32.4,0.0,518.5,0.005033756,0
21.1,32.345,0.0,519.0,0.005009612,0
21.1,32.36333333,0.0,520.3333333,0.005012474,0
21.1,32.345,0.0,522.0,0.005009612,0
21.1,32.32666667,0.0,518.6666667,0.00500675,0
21.1,32.29,0.0,518.0,0.005001025,0
21.1,32.29,0.0,518.6666667,0.005001025,0
21.1,32.29,0.0,524.0,0.005001025,0
21.1,32.29,0.0,523.5,0.005001025,0
21.05,32.245,0.0,515.0,0.004978561,0
21.0,32.2,0.0,515.0,0.004956182,0
21.0,32.2,0.0,517.0,0.004956182,0
21.0,32.2,0.0,520.0,0.004956182,0
21.0,32.2,0.0,518.0,0.004956182,0
21.0,32.2,0.0,519.5,0.004956182,0
21.0,32.2,0.0,518.0,0.004956182,0
20.96333333,32.2,0.0,519.3333333,0.004944934,0
21.0,32.2,0.0,521.0,0.004956182,0
20.945,32.2,0.0,519.5,0.004939319,0
20.96333333,32.2,0.0,517.0,0.004944934,0
21.0,32.2,0.0,519.3333333,0.004956182,0
20.92666667,32.2,0.0,510.6666667,0.004933709,0
20.89,32.145,0.0,511.0,0.004914031,0
20.89,32.09,0.0,514.5,0.004905557,0
20.89,32.145,0.0,515.5,0.004914031,0
20.89,32.09,0.0,513.0,0.004905557,0
20.89,32.145,0.0,513.0,0.004914031,0
20.89,32.09,0.0,511.0,0.004905557,0
20.89,32.09,0.0,508.6666667,0.004905557,0
20.89,32.09,0.0,509.0,0.004905557,0
20.89,32.09,0.0,510.75,0.004905557,0
20.89,32.09,0.0,510.0,0.004905557,0
20.84,32.045,0.0,510.0,0.004883458,0
20.84,32.045,0.0,510.0,0.004883458,0
20.79,32.0,0.0,511.0,0.004861443,0
20.89,32.09,0.0,515.5,0.004905557,0
20.85666667,31.99333333,0.0,518.0,0.004880565,0
20.79,31.89,0.0,514.0,0.004844602,0
20.84,31.945,0.0,511.5,0.004868099,0
20.79,32.0,0.0,512.5,0.004861443,0
20.79,31.9175,0.0,512.25,0.004848812,0
20.79,31.89,0.0,514.0,0.004844602,0
20.79,31.89,0.0,516.0,0.004844602,0
20.79,31.89,0.0,512.0,0.004844602,0
20.79,31.85666667,0.0,515.0,0.004839498,0
20.79,31.79,0.0,509.0,0.004829292,0
20.745,31.89,0.0,508.5,0.004831092,0
20.745,31.89,0.0,516.0,0.004831092,0
20.7,31.89,0.0,518.0,0.004817615,0
20.745,31.79,0.0,511.0,0.004815825,0
20.7,31.79,0.0,517.0,0.004802391,0
20.73,31.79,0.0,518.25,0.004811343,0
20.7,31.79,0.0,511.0,0.004802391,0
20.7,31.79,0.0,510.5,0.004802391,0
20.7,31.79,0.0,512.0,0.004802391,0
20.7,31.79,0.0,513.0,0.004802391,0
20.7,31.79,0.0,511.0,0.004802391,0
20.7,31.79,0.0,513.0,0.004802391,0
20.7,31.79,0.0,512.5,0.004802391,0
20.7,31.79,0.0,508.5,0.004802391,0
20.7,31.76,0.0,509.0,0.004797824,0
20.7,31.79,0.0,515.0,0.004802391,0
20.7,31.79,0.0,515.0,0.004802391,0
20.7,31.79,0.0,515.0,0.004802391,0
20.65,31.745,0.0,518.0,0.004780675,0
20.6,31.7,0.0,515.0,0.004759041,0
20.7,31.7,0.0,513.5,0.004788691,0
20.6,31.7,0.0,511.0,0.004759041,0
20.7,31.7,0.0,512.5,0.004788691,0
20.6,31.7,0.0,512.0,0.004759041,0
20.6,31.63333333,0.0,517.6666667,0.004748957,0
20.6,31.65,0.0,514.5,0.004751478,0
20.6,31.6,0.0,512.5,0.004743914,0
20.6,31.6,0.0,511.5,0.004743914,0
20.6,31.6,0.0,512.0,0.004743914,0
20.6,31.56666667,0.0,511.0,0.004738872,0
20.6,31.6,0.0,511.0,0.004743914,0
20.6,31.6,0.0,505.5,0.004743914,0
20.6,31.55,0.0,507.5,0.004736351,0
20.5,31.5,0.0,509.0,0.00469949,0
20.6,31.5,0.0,513.3333333,0.004728788,0
20.55,31.5,0.0,514.0,0.004714119,0
20.6,31.5,0.0,513.0,0.004728788,0
20.53333333,31.5,0.0,512.0,0.004709238,0
20.5,31.5,0.0,516.0,0.00469949,0
20.5,31.5,0.0,514.3333333,0.00469949,0
20.55,31.5,0.0,513.0,0.004714119,0
20.5,31.5,0.0,514.5,0.00469949,0
20.5,31.5,0.0,513.0,0.00469949,0
20.5,31.5,0.0,513.5,0.00469949,0
20.5,31.5,0.0,507.5,0.00469949,0
20.5,31.5,0.0,511.5,0.00469949,0
20.5,31.5,0.0,512.0,0.00469949,0
20.5,31.445,0.0,507.0,0.004691222,0
20.5,31.5,0.0,511.5,0.00469949,0
20.5,31.39,0.0,517.0,0.004682955,0
20.5,31.445,0.0,510.5,0.004691222,0
20.5,31.5,0.0,508.5,0.00469949,0
20.5,31.42666667,0.0,511.6666667,0.004688467,0
20.5,31.445,0.0,514.0,0.004691222,0
20.5,31.39,0.0,515.0,0.004682955,0
20.5,31.39,0.0,515.0,0.004682955,0
20.5,31.39,0.0,512.0,0.004682955,0
20.5,31.39,0.0,507.0,0.004682955,0
20.5,31.39,0.0,510.5,0.004682955,0
20.445,31.34,0.0,514.5,0.004659477,0
20.4725,31.34,0.0,511.5,0.004667453,0
20.5,31.29,0.0,508.0,0.004667925,0
20.39,31.29,0.0,512.0,0.004636099,0
20.5,31.29,0.0,509.5,0.004667925,0
20.5,31.29,0.0,512.0,0.004667925,0
20.445,31.245,0.0,514.6666667,0.004645248,0
20.445,31.245,0.0,514.5,0.004645248,0
20.5,31.29,0.0,516.0,0.004667925,0
20.445,31.245,0.0,510.5,0.004645248,0
20.39,31.2,0.0,507.5,0.004622665,0
20.39,31.2,0.0,514.0,0.004622665,0
20.39,31.2,0.0,516.0,0.004622665,0
20.39,31.2,0.0,512.5,0.004622665,0
20.39,31.2,0.0,513.0,0.004622665,0
20.39,31.2,0.0,512.5,0.004622665,0
20.39,31.2,0.0,509.0,0.004622665,0
20.39,31.2,0.0,505.0,0.004622665,0
20.39,31.16666667,0.0,515.0,0.00461769,0
20.39,31.2,0.0,517.0,0.004622665,0
20.39,31.2,0.0,516.0,0.004622665,0
20.39,31.1,0.0,515.0,0.004607739,0
20.39,31.2,0.0,516.3333333,0.004622665,0
20.39,31.15,0.0,511.0,0.004615202,0
20.39,31.15,0.0,513.5,0.004615202,0
20.39,31.2,0.0,507.6666667,0.004622665,0
20.39,31.2,0.0,509.0,0.004622665,0
20.39,31.1,0.0,513.0,0.004607739,0
20.39,31.15,0.0,512.5,0.004615202,0
20.39,31.2,0.0,510.0,0.004622665,0
20.39,31.2,0.0,511.0,0.004622665,0
20.39,31.15,0.0,514.0,0.004615202,0
20.39,31.16666667,0.0,507.6666667,0.00461769,0
20.39,31.2,0.0,514.0,0.004622665,0
20.34,31.2,0.0,515.0,0.004608304,0
20.39,31.2,0.0,514.0,0.004622665,0
20.35666667,31.2,0.0,510.3333333,0.004613087,0
20.39,31.2,0.0,518.5,0.004622665,0
20.39,31.2,0.0,513.5,0.004622665,0
20.29,31.2,0.0,512.0,0.004593983,0
20.29,31.2,0.0,511.0,0.004593983,0
20.39,31.2,0.0,510.0,0.004622665,0
20.39,31.2,0.0,509.0,0.004622665,0
20.29,31.2,0.0,511.0,0.004593983,0
20.34,31.2,0.0,510.5,0.004608304,0
20.29,31.2,0.0,514.0,0.004593983,0
20.34,31.2,0.0,512.0,0.004608304,0
20.29,31.2,0.0,510.5,0.004593983,0
20.29,31.2,0.0,515.5,0.004593983,0
20.29,31.2,0.0,511.6666667,0.004593983,0
20.29,31.2,0.0,508.0,0.004593983,0
20.29,31.2,0.0,510.0,0.004593983,0
20.29,31.2,0.0,506.5,0.004593983,0
20.29,31.2,0.0,508.0,0.004593983,0
20.29,31.2,0.0,512.0,0.004593983,0
20.29,31.2,0.0,507.0,0.004593983,0
20.29,31.2,0.0,504.0,0.004593983,0
20.29,31.29,0.0,501.0,0.004607333,0
20.245,31.2,0.0,510.0,0.004581128,0
20.29,31.29,0.0,504.0,0.004607333,0
20.29,31.29,0.0,508.5,0.004607333,0
20.29,31.29,0.0,511.0,0.004607333,0
20.29,31.29,0.0,510.5,0.004607333,0
20.26,31.26,0.0,507.0,0.004594293,0
20.29,31.29,0.0,511.0,0.004607333,0
20.29,31.29,0.0,508.0,0.004607333,0
20.29,31.29,0.0,510.0,0.004607333,0
20.245,31.29,0.0,512.0,0.00459444,0
20.29,31.34,0.0,511.5,0.00461475,0
20.2,31.29,0.0,511.5,0.004581579,0
20.2,31.29,0.0,513.0,0.004581579,0
20.2,31.29,0.0,510.0,0.004581579,0
20.245,31.34,0.0,515.0,0.004601836,0
20.245,31.34,0.0,517.0,0.004601836,0
20.26,31.35666667,0.0,513.3333333,0.004608605,0
20.29,31.39,0.0,509.0,0.004622167,0
20.2,31.39,0.0,511.5,0.004596329,0
20.2,31.39,0.0,513.0,0.004596329,0
20.2,31.39,0.0,512.6666667,0.004596329,0
20.2,31.39,0.0,510.3333333,0.004596329,0
20.2,31.39,0.0,512.0,0.004596329,0
20.2,31.39,0.0,512.0,0.004596329,0
20.2,31.39,0.0,507.0,0.004596329,0
20.2,31.5,0.0,505.0,0.004612556,0
20.2,31.5,0.0,509.0,0.004612556,0
20.2,31.5,0.0,513.75,0.004612556,0
20.2,31.5,0.0,510.0,0.004612556,0
20.15,31.5,0.0,514.0,0.004598206,0
20.15,31.5,0.0,508.0,0.004598206,0
20.2,31.5,0.0,514.5,0.004612556,0
20.2,31.6,0.0,513.0,0.004627308,0
20.15,31.6,0.0,511.0,0.004612911,0
20.2,31.6,0.0,513.0,0.004627308,0
20.13333333,31.6,0.0,511.6666667,0.004608122,0
20.15,31.6,0.0,511.0,0.004612911,0
20.1,31.6,0.0,508.0,0.004598555,0
20.15,31.6,0.0,512.5,0.004612911,0
20.2,31.6,0.0,510.5,0.004627308,0
20.15,31.6,0.0,512.0,0.004612911,0
20.1,31.6,0.0,511.0,0.004598555,0
20.1,31.6,0.0,512.5,0.004598555,0
20.1,31.6,0.0,515.0,0.004598555,0
20.16666667,31.6,0.0,517.3333333,0.004617706,0
20.1,31.6,0.0,512.0,0.004598555,0
20.1,31.6,0.0,511.0,0.004598555,0
20.175,31.65,0.0,511.25,0.004627469,0
20.2,31.7,0.0,511.5,0.00464206,0
20.2,31.7,0.0,512.0,0.00464206,0
20.15,31.7,0.0,510.5,0.004627618,0
20.2,31.7,0.0,508.5,0.00464206,0
20.2,31.7,0.0,511.0,0.00464206,0
20.15,31.7,0.0,513.5,0.004627618,0
20.1,31.7,0.0,512.5,0.004613215,0
20.16666667,31.79,0.0,513.6666667,0.004645678,0
20.1,31.79,0.0,511.0,0.00462641,0
20.15,31.79,0.0,513.0,0.004640854,0
20.15,31.79,0.0,507.5,0.004640854,0
20.15,31.79,0.0,513.0,0.004640854,0
20.1,31.79,0.0,512.5,0.00462641,0
20.1,31.79,0.0,507.0,0.00462641,0
20.175,31.79,0.0,511.0,0.004648091,0
20.1,31.79,0.0,506.0,0.00462641,0
20.15,31.79,0.0,504.0,0.004640854,0
20.15,31.79,0.0,506.5,0.004640854,0
20.1,31.79,0.0,509.0,0.00462641,0
20.2,31.79,0.0,511.0,0.004655338,0
20.13333333,31.79,0.0,511.3333333,0.004636035,0
20.1,31.89,0.0,513.0,0.004641072,0
20.13333333,31.89,0.0,508.3333333,0.004650727,0
20.1,31.89,0.0,506.0,0.004641072,0
20.1,31.89,0.0,503.0,0.004641072,0
20.13333333,31.96333333,0.0,506.3333333,0.004661502,0
20.1,32.0,0.0,508.5,0.0046572,0
20.1,32.0,0.0,511.5,0.0046572,0
20.13333333,32.09,0.0,506.6666667,0.004680114,0
20.1,32.09,0.0,502.0,0.004670397,0
20.1,32.09,0.0,503.0,0.004670397,0
20.15,32.09,0.0,506.0,0.00468498,0
20.13333333,32.16333333,0.0,503.0,0.00469089,0
20.13333333,32.2,0.0,502.6666667,0.004696278,0
20.15,32.245,0.0,502.0,0.00470778,0
20.1,32.345,0.0,508.6666667,0.004707791,0
20.1,32.4,0.0,509.5,0.004715857,0
20.1,32.4,0.0,505.6666667,0.004715857,0
20.1,32.45,0.0,509.5,0.004723189,0
20.1,32.53,0.0,510.0,0.004734922,0
20.1,32.59,0.0,510.0,0.004743722,0
20.1,32.59,0.0,510.5,0.004743722,0
20.1,32.645,0.0,509.5,0.004751789,0
20.1,32.7,0.0,508.0,0.004759856,0
20.1,32.745,0.0,499.0,0.004766457,0
20.1,32.745,0.0,500.5,0.004766457,0
20.0,32.79,0.0,505.0,0.004743369,0
20.0,32.7,0.0,505.0,0.00473025,0
20.1,32.845,0.0,508.5,0.004781125,0
20.1,32.86333333,0.0,511.0,0.004783814,0
20.1,32.95,0.0,507.5,0.004796527,0
20.0,32.9,0.0,509.5,0.004759403,0
20.1,33.0,0.0,512.0,0.004803862,0
20.1,33.09,0.0,510.5,0.004817065,0
20.05,33.09,0.0,509.0,0.004802062,0
20.0,33.09,0.0,507.0,0.004787101,0
20.05,33.2,0.0,506.0,0.004818149,0
20.05,33.145,0.0,510.5,0.004810105,0
20.1,33.2,0.0,505.0,0.004833202,0
20.0,33.2,0.0,502.0,0.004803137,0
20.0,33.245,0.0,505.0,0.004809698,0
20.0,33.29,0.0,506.3333333,0.004816258,0
20.0,33.29,0.0,507.5,0.004816258,0
20.0,33.345,0.0,508.0,0.004824277,0
20.05,33.4,0.0,509.0,0.0048474,0
20.0,33.4,0.0,505.5,0.004832296,0
20.0,33.4,0.0,507.0,0.004832296,0
20.0,33.4,0.0,503.0,0.004832296,0
20.0,33.4,0.0,508.0,0.004832296,0
20.0,33.5,0.0,509.0,0.004846877,0
20.0,33.59,0.0,512.0,0.00486,0
20.0,33.56,0.0,513.0,0.004855626,0
20.0,33.59,0.0,512.0,0.00486,0
20.0,33.545,0.0,506.0,0.004853439,0
20.0,33.59,0.0,504.0,0.00486,0
20.0,33.5,0.0,506.0,0.004846877,0
20.0,33.5,0.0,513.0,0.004846877,0
20.05,33.545,0.0,508.0,0.004868609,0
20.0,33.5,0.0,508.0,0.004846877,0
20.025,33.545,0.0,509.0,0.004861019,0
20.1,33.59,0.0,505.0,0.004890424,0
20.0,33.5,0.0,504.5,0.004846877,0
20.0,33.5,0.0,500.5,0.004846877,0
20.0,33.5,0.0,502.0,0.004846877,0
20.1,33.59,0.0,505.5,0.004890424,0
20.05,33.545,0.0,507.0,0.004868609,0
20.03333333,33.62666667,0.0,505.3333333,0.004875481,0
20.0,33.59,0.0,505.5,0.00486,0
20.0,33.645,0.0,504.5,0.00486802,0
20.0,33.62666667,0.0,504.6666667,0.004865347,0
20.0,33.645,0.0,507.5,0.00486802,0
20.0,33.7,0.0,509.0,0.00487604,0
20.0,33.59,0.0,511.0,0.00486,0
20.03333333,33.62666667,0.0,506.6666667,0.004875481,0
20.0,33.59,0.0,509.0,0.00486,0
20.0,33.7,0.0,509.0,0.00487604,0
20.0,33.7,0.0,506.0,0.00487604,0
20.0,33.7,0.0,502.5,0.00487604,0
20.0,33.79,0.0,499.0,0.004889165,0
20.0,33.79,0.0,501.5,0.004889165,0
20.0,33.79,0.0,505.0,0.004889165,0
20.0,33.79,0.0,504.5,0.004889165,0
20.0,33.79,0.0,501.5,0.004889165,0
20.0,33.95,0.0,503.5,0.004912499,0
20.0,34.0,0.0,505.0,0.004919791,0
19.96333333,34.0,0.0,508.0,0.004908539,0
20.0,34.0,0.0,508.0,0.004919791,0
20.0,34.0,0.0,509.6666667,0.004919791,0
20.0,34.09,0.0,504.3333333,0.004932917,0
20.0,34.09,0.0,506.3333333,0.004932917,0
20.0,34.09,0.0,506.5,0.004932917,0
20.0,34.145,0.0,506.0,0.004940939,0
20.0,34.045,0.0,502.5,0.004926354,0
20.0,34.09,0.0,502.5,0.004932917,0
20.0,34.09,0.0,506.0,0.004932917,0
20.0,34.09,0.0,506.0,0.004932917,0
20.0,34.2,0.0,503.6666667,0.004948961,0
19.945,34.2,0.0,505.5,0.004931992,0
20.0,34.2,0.0,507.0,0.004948961,0
20.0,34.245,0.0,508.0,0.004955525,0
20.0,34.345,0.0,506.0,0.004970111,0
19.89,34.36333333,0.0,502.3333333,0.004938734,0
19.89,34.4,0.0,505.5,0.004944046,0
19.89,34.45,0.0,503.0,0.004951289,0
19.89,34.5,0.0,500.5,0.004958532,0
19.89,34.5,0.0,503.0,0.004958532,0
19.89,34.5,0.0,506.0,0.004958532,0
19.945,34.5,0.0,504.5,0.004975601,0
19.9175,34.5675,0.0,505.5,0.004976856,0
19.945,34.645,0.0,509.0,0.004996681,0
19.89,34.7,0.0,502.0,0.004987508,0
19.89,34.7,0.0,502.5,0.004987508,0
19.89,34.7,0.0,500.25,0.004987508,0
19.89,34.745,0.0,499.0,0.004994028,0
19.89,34.8,0.0,497.0,0.005001997,0
19.89,34.845,0.0,498.5,0.005008517,0
19.89,34.9,0.0,503.0,0.005016486,0
19.89,34.9,0.0,506.5,0.005016486,0
19.89,34.9,0.0,507.5,0.005016486,0
19.89,34.93333333,0.0,506.6666667,0.005021316,0
19.89,35.0,0.0,504.0,0.005030976,0
19.89,35.0,0.0,501.6666667,0.005030976,0
19.89,35.0,0.0,500.5,0.005030976,0
19.89,35.09,0.0,501.5,0.005044018,0
19.89,35.09,0.0,500.5,0.005044018,0
19.89,35.045,0.0,501.0,0.005037497,0
19.89,35.145,0.0,507.0,0.005051988,0
19.89,35.145,0.0,502.0,0.005051988,0
19.89,35.2,0.0,502.5,0.005059959,0
19.89,35.2,0.0,498.0,0.005059959,0
19.89,35.2,0.0,502.5,0.005059959,0
19.89,35.245,0.0,499.5,0.00506648,0
19.89,35.2,0.0,501.0,0.005059959,0
19.89,35.2,0.0,502.5,0.005059959,0
19.89,35.29,0.0,502.5,0.005073002,0
19.89,35.29,0.0,503.6666667,0.005073002,0
19.89,35.29,0.0,500.0,0.005073002,0
19.89,35.4,0.0,501.0,0.005088944,0
19.89,35.29,0.0,501.0,0.005073002,0
19.89,35.4,0.0,499.0,0.005088944,0
19.89,35.4,0.0,503.0,0.005088944,0
19.89,35.4,0.0,507.0,0.005088944,0
19.89,35.5,0.0,500.5,0.005103437,0
19.89,35.45,0.0,498.5,0.00509619,0
19.89,35.5,0.0,497.0,0.005103437,0
19.89,35.5,0.0,503.5,0.005103437,0
19.89,35.5,0.0,501.0,0.005103437,0
19.89,35.59,0.0,503.0,0.005116482,0
19.84,35.545,0.0,500.5,0.005094011,0
19.89,35.59,0.0,504.0,0.005116482,0
19.84,35.59,0.0,502.5,0.005100513,0
19.84,35.545,0.0,503.0,0.005094011,0
19.84,35.545,0.0,503.5,0.005094011,0
19.85666667,35.59666667,0.0,508.0,0.005106796,0
19.89,35.7,0.0,507.5,0.005132426,0
19.89,35.59,0.0,506.5,0.005116482,0
19.89,35.7,0.0,501.5,0.005132426,0
19.85666667,35.66333333,0.0,503.6666667,0.005116438,0
19.89,35.7,0.0,503.3333333,0.005132426,0
19.89,35.7,0.0,504.0,0.005132426,0
19.89,35.7,0.0,507.0,0.005132426,0
19.89,35.7,0.0,505.0,0.005132426,0
19.89,35.7,0.0,503.0,0.005132426,0
19.89,35.7,0.0,507.0,0.005132426,0
19.89,35.76,0.0,503.6666667,0.005141124,0
19.89,35.79,0.0,502.0,0.005145472,0
19.89,35.79,0.0,500.0,0.005145472,0
19.89,35.9,0.0,503.0,0.005161418,0
19.89,35.79,0.0,502.0,0.005145472,0
19.89,35.79,0.0,503.0,0.005145472,0
19.89,35.79,0.0,501.5,0.005145472,0
19.89,35.9,0.0,501.6666667,0.005161418,0
19.84,35.845,0.0,501.0,0.00513736,0
19.84,35.9,0.0,500.0,0.005145308,0
19.79,35.79,0.0,501.5,0.005113397,0
19.84,35.845,0.0,500.0,0.00513736,0
19.89,35.9,0.0,502.5,0.005161418,0
19.79,35.9,0.0,507.0,0.005129242,0
19.82333333,35.9,0.0,507.0,0.005139948,0
19.84,35.95,0.0,508.0,0.005152533,0
19.89,36.0,0.0,505.0,0.005175915,0
19.79,35.9,0.0,504.5,0.005129242,0
19.79,35.9,0.0,504.0,0.005129242,0
19.89,36.0,0.0,503.0,0.005175915,0
19.84,35.95,0.0,510.5,0.005152533,0
19.82333333,36.03,0.0,505.3333333,0.005158715,0
19.79,36.0,0.0,504.0,0.005143648,0
19.79,36.0,0.0,504.0,0.005143648,0
19.79,36.0,0.0,505.5,0.005143648,0
19.815,36.0225,0.0,509.75,0.005154945,0
19.79,36.0,0.0,506.0,0.005143648,0
19.79,36.0,0.0,505.5,0.005143648,0
19.79,36.0,0.0,505.0,0.005143648,0
19.79,36.09,0.0,500.0,0.005156614,0
19.79,36.045,0.0,505.0,0.005150131,0
19.79,36.09,0.0,503.0,0.005156614,0
19.79,36.09,0.0,499.5,0.005156614,0
19.79,36.09,0.0,498.0,0.005156614,0
19.79,36.09,0.0,502.5,0.005156614,0
19.79,36.09,0.0,509.0,0.005156614,0
19.79,36.09,0.0,505.0,0.005156614,0
19.79,36.2,0.0,505.0,0.005172462,0
19.79,36.2,0.0,505.5,0.005172462,0
19.79,36.2,0.0,507.6666667,0.005172462,0
19.79,36.2,0.0,507.5,0.005172462,0
19.79,36.2,0.0,506.0,0.005172462,0
19.79,36.2,0.0,505.5,0.005172462,0
19.79,36.2,0.0,504.0,0.005172462,0
19.79,36.245,0.0,502.5,0.005178945,0
19.79,36.2,0.0,500.0,0.005172462,0
19.79,36.2,0.0,501.5,0.005172462,0
19.79,36.2,0.0,501.0,0.005172462,0
19.79,36.2,0.0,502.0,0.005172462,0
19.79,36.2675,0.0,506.3333333,0.005182187,0
19.79,36.29,0.0,510.3333333,0.005185428,0
19.79,36.29,0.0,510.0,0.005185428,0
19.79,36.29,0.0,503.5,0.005185428,0
19.79,36.29,0.0,507.0,0.005185428,0
19.79,36.29,0.0,503.0,0.005185428,0
19.79,36.29,0.0,501.0,0.005185428,0
19.76,36.36333333,0.0,503.6666667,0.00518625,0
19.79,36.4,0.0,510.0,0.005201278,0
19.73,36.4,0.0,506.3333333,0.005181785,0
19.79,36.4,0.0,506.75,0.005201278,0
19.79,36.4,0.0,504.0,0.005201278,0
19.745,36.4,0.0,508.0,0.005186652,0
19.79,36.345,0.0,503.5,0.005193353,0
19.79,36.4,0.0,501.0,0.005201278,0
19.79,36.4,0.0,501.0,0.005201278,0
19.79,36.4,0.0,499.3333333,0.005201278,0
19.745,36.4,0.0,503.5,0.005186652,0
19.79,36.4,0.0,503.5,0.005201278,0
19.79,36.4,0.0,504.0,0.005201278,0
19.79,36.345,0.0,506.5,0.005193353,0
19.79,36.4,0.0,509.5,0.005201278,0
19.79,36.4,0.0,505.0,0.005201278,0
19.79,36.45,0.0,499.5,0.005208482,0
19.79,36.4,0.0,503.5,0.005201278,0
19.79,36.4,0.0,505.0,0.005201278,0
19.79,36.43333333,0.0,505.6666667,0.005206081,0
19.79,36.4,0.0,503.0,0.005201278,0
19.76,36.46666667,0.0,504.6666667,0.005201111,0
19.79,36.5,0.0,506.0,0.005215687,0
19.79,36.4,0.0,503.5,0.005201278,0
19.79,36.46666667,0.0,502.3333333,0.005210884,0
19.79,36.5,0.0,502.5,0.005215687,0
19.79,36.5,0.0,501.0,0.005215687,0
19.7,36.45,0.0,498.0,0.005179227,0
19.79,36.5,0.0,504.5,0.005215687,0
19.76,36.46666667,0.0,505.6666667,0.005201111,0
19.79,36.45,0.0,509.0,0.005208482,0
19.745,36.4,0.0,505.0,0.005186652,0
19.79,36.4,0.0,503.5,0.005201278,0
19.79,36.4,0.0,505.6666667,0.005201278,0
19.7675,36.45,0.0,502.25,0.005201155,0
19.79,36.4,0.0,501.0,0.005201278,0
19.79,36.4,0.0,504.5,0.005201278,0
19.79,36.4,0.0,502.0,0.005201278,0
19.79,36.4,0.0,503.0,0.005201278,0
19.79,36.4,0.0,504.25,0.005201278,0
19.79,36.4,0.0,504.0,0.005201278,0
19.79,36.4,0.0,502.5,0.005201278,0
19.7675,36.425,0.0,507.25,0.005197558,0
19.7,36.4,0.0,506.5,0.005172063,0
19.7,36.5,0.0,498.5,0.005186391,0
19.7,36.5,0.0,503.0,0.005186391,0
19.7,36.5,0.0,503.0,0.005186391,0
19.7,36.5,0.0,501.5,0.005186391,0
19.7,36.5,0.0,504.5,0.005186391,0
19.7,36.5,0.0,505.0,0.005186391,0
19.7,36.5,0.0,507.5,0.005186391,0
19.7,36.5,0.0,507.0,0.005186391,0
19.7,36.5,0.0,505.5,0.005186391,0
19.7,36.56,0.0,501.6666667,0.005194988,0
19.65,36.545,0.0,505.0,0.005176606,0
19.7,36.59,0.0,506.5,0.005199286,0
19.7,36.59,0.0,501.3333333,0.005199286,0
19.7,36.5,0.0,504.0,0.005186391,0
19.7,36.5,0.0,504.5,0.005186391,0
19.7,36.5,0.0,503.0,0.005186391,0
19.7,36.53,0.0,501.3333333,0.005190689,0
19.65,36.45,0.0,500.5,0.005163037,0
19.7,36.5,0.0,500.0,0.005186391,0
19.66666667,36.5,0.0,501.6666667,0.005175578,0
19.7,36.59,0.0,503.0,0.005199286,0
19.65,36.5,0.0,498.5,0.005170178,0
19.7,36.545,0.0,499.0,0.005192838,0
19.7,36.59,0.0,499.3333333,0.005199286,0
19.65,36.545,0.0,504.5,0.005176606,0
19.65,36.545,0.0,497.0,0.005176606,0
19.65,36.545,0.0,496.5,0.005176606,0
19.65,36.45,0.0,497.0,0.005163037,0
19.7,36.5,0.0,499.0,0.005186391,0
19.7,36.5225,0.0,503.0,0.005189615,0
19.65,36.45,0.0,499.5,0.005163037,0
19.7,36.59,0.0,502.0,0.005199286,0
19.6,36.4,0.0,502.0,0.005139774,0
19.65,36.5,0.0,499.5,0.005170178,0
19.63333333,36.46666667,0.0,503.3333333,0.005160028,0
19.6,36.5,0.0,504.5,0.005154011,0
19.63333333,36.62666667,0.0,506.0,0.005182857,0
19.6,36.545,0.0,501.0,0.005160418,0
19.6,36.5,0.0,503.0,0.005154011,0
19.65,36.545,0.0,502.0,0.005176606,0
19.65,36.545,0.0,502.0,0.005176606,0
19.6,36.5,0.0,499.0,0.005154011,0
19.675,36.5,0.0,502.6666667,0.005178279,0
19.7,36.5,0.0,504.5,0.005186391,0
19.7,36.59,0.0,505.0,0.005199286,0
19.7,36.5,0.0,500.0,0.005186391,0
19.7,36.5,0.0,502.5,0.005186391,0
19.7,36.5,0.0,502.0,0.005186391,0
19.66666667,36.46666667,0.0,500.0,0.005170812,0
19.65,36.545,0.0,497.5,0.005176606,0
19.6,36.5,0.0,499.0,0.005154011,0
19.65,36.545,0.0,502.5,0.005176606,0
19.66666667,36.53,0.0,497.6666667,0.005179867,0
19.6,36.5,0.0,500.5,0.005154011,0
19.7,36.545,0.0,501.0,0.005192838,0
19.7,36.59,0.0,505.0,0.005199286,0
19.63333333,36.53,0.0,503.6666667,0.005169065,0
19.6,36.5,0.0,503.0,0.005154011,0
19.7,36.59,0.0,500.0,0.005199286,0
19.7,36.59,0.0,500.0,0.005199286,0
19.65,36.59,0.0,496.5,0.005183033,0
19.6,36.5,0.0,498.0,0.005154011,0
19.66666667,36.56,0.0,499.0,0.005184156,0
19.6,36.53,0.0,504.0,0.005158282,0
19.6,36.545,0.0,499.5,0.005160418,0
19.6,36.545,0.0,497.5,0.005160418,0
19.6,36.59,0.0,502.0,0.005166825,0
19.6,36.59,0.0,501.0,0.005166825,0
19.6,36.59,0.0,499.5,0.005166825,0
19.6,36.59,0.0,499.0,0.005166825,0
19.6,36.59,0.0,502.0,0.005166825,0
